"text","favorited","favoriteCount","replyToSN","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"The Communist Party has spent decades preparing the Chinese people for a moment like this. The stir over Hong Kong’… https://t.co/hfzZhzdsJs",FALSE,1550,NA,TRUE,NA,"1183663748323729408",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",1056,FALSE,FALSE,NA,NA
"2 weeks after Afghans braved deadly Taliban attacks in order to vote for a new president, the vote tallying remaine… https://t.co/d779IgXMq1",FALSE,75,NA,TRUE,NA,"1183658711107145729",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",33,FALSE,FALSE,NA,NA
"After imposing a sweeping communications blackout in Kashmir 2 months ago, the Indian authorities announced that ce… https://t.co/KH399pA4F2",FALSE,86,NA,TRUE,NA,"1183653737996394496",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",32,FALSE,FALSE,NA,NA
"In Opinion

""The 2014 military coup against the democratically elected government of Yingluck Shinawatra prompted h… https://t.co/3Rrxgm6gFd",FALSE,74,NA,TRUE,NA,"1183648645620666368",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",32,FALSE,FALSE,NA,NA
"Hong Kong's Disneyland is normally crowded, but 4 months of protests have clearly dented the mood at The Happiest P… https://t.co/EIQ02TpvXn",FALSE,240,NA,TRUE,NA,"1183643611445022720",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",80,FALSE,FALSE,NA,NA
"Europe morning briefing: Here's what you need to know to start your day https://t.co/bY0ZU8EzgT",FALSE,76,NA,FALSE,NA,"1183638605408931840",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",26,FALSE,FALSE,NA,NA
"“They trusted us and we broke that trust,” one U.S. Army officer who has worked alongside the Kurds in northern Syr… https://t.co/M3gvrSTPt7",FALSE,3464,NA,TRUE,NA,"1183633549049643008",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",1402,FALSE,FALSE,NA,NA
"Police officers in New Haven staged a sting operation at a McDonald’s parking lot known for its raucous drag-racing… https://t.co/qtVE0Zlsw5",FALSE,204,NA,TRUE,NA,"1183628511996719105",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",57,FALSE,FALSE,NA,NA
"For 24 hours last week, Trey Gowdy, the former congressman best known for leading investigations of Hillary Clinton… https://t.co/IaVjfwD1T7",FALSE,364,NA,TRUE,NA,"1183623525636157441",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",127,FALSE,FALSE,NA,NA
"2 teenagers in Ohio have been charged with reckless homicide after a 44-year-old photographer was killed after bein… https://t.co/VP8lU468rX",FALSE,181,NA,TRUE,NA,"1183618455137869827",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",55,FALSE,FALSE,NA,NA
